"scenario","obs_per_trial","n_subj","method","class_true","run","class_pred","RI","RIc","NMI","NMIc","warnings"
"sc2","2","200","BMEM_slope","4","3","4","0.832445278298937","0.832445278298937","0.609452783581746","0.609452783581746","none"
"sc2","2","200","LCA","4","4","4","0.916797998749218","0.916797998749218","0.774383684094584","0.774383684094584","none"
"sc2","2","200","GLM_slope","4","4","6","0.881325828642902","0.916797998749218","0.644239977732243","0.774383684094584","none"
"sc2","2","200","BMEM_slope","4","4","5","0.840400250156348","0.774358974358974","0.588460547615098","0.5495598112278","none"
"sc2","2","200","LCA","4","5","4","0.918048780487805","0.918048780487805","0.781006488925955","0.781006488925955","none"
"sc2","2","200","GLM_slope","4","5","6","0.88968105065666","0.91379612257661","0.67115727216884","0.763955796749513","none"
"sc2","2","200","BMEM_slope","4","5","6","0.888280175109443","0.858311444652908","0.669152058038477","0.680040015137021","none"
"sc2","2","400","LCA","4","1","4","0.957436698968428","0.957436698968428","0.856589832713328","0.856589832713328","none"
"sc2","2","400","GLM_slope","4","1","6","0.89601750547046","0.957311659893717","0.691420259105084","0.854048456715917","none"
"sc2","2","400","BMEM_slope","4","1","5","0.858180681462957","0.763976242575805","0.617506760657528","0.453125405053773","none"
"sc2","2","400","LCA","4","2","4","0.93833072835261","0.93833072835261","0.81625716128574","0.81625716128574","none"
"sc2","2","400","GLM_slope","4","2","5","0.874110659581119","0.93567989996874","0.645503785670327","0.8065956927433","none"
"sc2","2","400","BMEM_slope","4","2","5","0.880037511722413","0.838824632697718","0.666712326839445","0.614731951119672","none"
"sc2","2","400","LCA","4","3","4","0.940318849640513","0.940318849640513","0.824323744884018","0.824323744884018","none"
"sc2","2","400","GLM_slope","4","3","6","0.894942169427946","0.940318849640513","0.660785248342874","0.824323744884018","none"
"sc2","2","400","BMEM_slope","4","3","5","0.852866520787746","0.846101906845889","0.607839007901938","0.649172653765694","none"
"sc2","2","400","LCA","4","4","4","0.936780243826196","0.936780243826196","0.809724799405612","0.809724799405612","none"
"sc2","2","400","GLM_slope","4","4","6","0.899893716786496","0.936780243826196","0.679795210873732","0.809724799405612","none"
"sc2","2","400","BMEM_slope","4","4","6","0.897743044701469","0.914898405751797","0.675460573628531","0.773389309226641","none"
"sc2","2","400","LCA","4","5","4","0.920625195373554","0.920625195373554","0.760940673716949","0.760940673716949","none"
"sc2","2","400","GLM_slope","4","5","6","0.890103157236636","0.920625195373554","0.666120070882323","0.760940673716949","none"
"sc2","2","400","BMEM_slope","4","5","5","0.849190371991247","0.83032197561738","0.598808359519552","0.650639787441305","none"
"sc2","4","100","LCA","4","1","4","1","1","1","1","none"
"sc2","4","100","GLM_slope","4","1","6","0.93155722326454","1","0.786656414796534","1","none"
"sc2","4","100","BMEM_slope","4","1","6","0.931957473420888","0.989993746091307","0.787817586326103","0.968504067015819","none"
"sc2","4","100","LCA","4","2","4","0.981588492808005","0.981588492808005","0.939921849469589","0.939921849469589","none"
"sc2","4","100","GLM_slope","4","2","6","0.929355847404628","0.989593495934959","0.766085721164985","0.968559918554066","none"
"sc2","4","100","BMEM_slope","4","2","6","0.928755472170106","0.883527204502814","0.760074772599114","0.693005531086673","none"
"sc2","4","100","LCA","4","3","4","1","1","1","1","none"
"sc2","4","100","GLM_slope","4","3","6","0.952370231394622","0.990594121325829","0.802139514614218","0.969389493281113","none"
"sc2","4","100","BMEM_slope","4","3","6","0.940162601626016","0.962776735459662","0.769755845266707","0.889108103106127","none"
"sc2","4","100","LCA","4","4","4","1","1","1","1","none"
"sc2","4","100","GLM_slope","4","4","6","0.917948717948718","1","0.786611953380513","1","none"
"sc2","4","100","BMEM_slope","4","4","6","0.9211507191995","0.885728580362727","0.764783090534114","0.725719130474154","none"
"sc2","4","100","LCA","4","5","4","1","1","1","1","none"
"sc2","4","100","GLM_slope","4","5","4","1","1","1","1","none"
"sc2","4","100","BMEM_slope","4","5","6","0.908542839274547","0.902138836772983","0.73692777293635","0.752292034994744","none"
"sc2","4","200","LCA","4","1","4","1","1","1","1","none"
"sc2","4","200","GLM_slope","4","1","6","0.946983432322601","0.995648640200062","0.814756295212802","0.982531471005326","none"
"sc2","4","200","BMEM_slope","4","1","5","0.857005314160675","0.853204126289465","0.62824642642007","0.667741523050016","none"
"sc2","4","200","LCA","4","2","4","0.989496717724289","0.989496717724289","0.963972916415992","0.963972916415992","none"
"sc2","4","200","GLM_slope","4","2","6","0.946983432322601","1","0.831089473393866","1","none"
"sc2","4","200","BMEM_slope","4","2","6","0.925176617693029","0.888865270396999","0.758431023889484","0.719147947535244","none"
"sc2","4","200","LCA","4","3","4","0.990096905282901","0.990096905282901","0.964408446023205","0.964408446023205","none"
"sc2","4","200","GLM_slope","4","3","6","0.954735854954673","0.980193810565802","0.823371248938229","0.933816323296216","none"
"sc2","4","200","BMEM_slope","4","3","5","0.818343232260081","0.865057830572054","0.524633521379658","0.66331350435597","none"
"sc2","4","200","LCA","4","4","4","1","1","1","1","none"
"sc2","4","200","GLM_slope","4","4","6","0.971391059706158","1","0.872695447664567","1","none"
"sc2","4","200","BMEM_slope","4","4","5","0.862857142857143","0.889765551734917","0.625691217789569","0.730645588814642","none"
"sc2","4","200","LCA","4","5","4","0.984395123476086","0.984395123476086","0.950446332283294","0.950446332283294","none"
"sc2","4","200","GLM_slope","4","5","6","0.967889965614254","0.994848390121913","0.869935865442281","0.981846187861591","none"
"sc2","4","200","BMEM_slope","4","5","6","0.887964989059081","0.894166927164739","0.668163725959406","0.722886314007116","none"
"sc2","4","400","LCA","4","1","5","0.948354430379747","0.994599156118143","0.834360925446556","0.978851864295773","none"
"sc2","4","400","GLM_slope","4","1","6","0.946204094389748","0.984447569932802","0.809431952579336","0.943060045415071","none"
"sc2","4","400","BMEM_slope","4","1","5","0.850676668229411","0.864453820909517","0.594553678466606","0.668200875056353","none"
"sc2","4","400","LCA","4","2","6","0.927726207219878","0.990310986091577","0.776000414258509","0.962148595256444","none"
"sc2","4","400","GLM_slope","4","2","6","0.948579465541491","0.989748398187217","0.807482474338132","0.963957155543149","none"
