"","workerID","assignmentID","hitID","partnerCondition","trialIdx","dispType","perspective","targetObj","targetPos","numImages","distObjArr","respObjID","respObj","respObjPos","utteranceOffsetTime","respDropTime","respTime","nativeness","belief","gender","age","counter","accuracy","acc","total","accuracy.prop","include","own.cod","own.num","other.cod","other.num","meanRespTime","sdRespTime","upper","byPptMeanRespTime","logRespTime","responderType"
"2174","F4KDA6J","3ZOTGHDK5J85MN8G21P3UYYUPQ5SOL","35O6H0UNLSDOTQMEJQFO47BSVEY5JT","robot",30,"critical_fb","same","coconut","F",2,"coconut","coconut-F","coconut","F",1638565264130,1638565265120,990,"Y","N","male",60,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2081.125,6.89770494312864,"mixed"
"2175","F4KDA6J","3ZOTGHDK5J85MN8G21P3UYYUPQ5SOL","35O6H0UNLSDOTQMEJQFO47BSVEY5JT","robot",32,"critical_fb","same","frog","B",2,"frog","frog-B","frog","B",1638565271771,1638565273687,1916,"Y","N","male",60,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2081.125,7.55799495853081,"mixed"
"2176","F4KDA6J","3ZOTGHDK5J85MN8G21P3UYYUPQ5SOL","35O6H0UNLSDOTQMEJQFO47BSVEY5JT","robot",38,"critical_fb","different","key","B",2,"key","key-F","key","F",1638565298040,1638565299353,1313,"Y","N","male",60,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2081.125,7.1800698743028,"mixed"
"2177","F4KDA6J","3ZOTGHDK5J85MN8G21P3UYYUPQ5SOL","35O6H0UNLSDOTQMEJQFO47BSVEY5JT","robot",40,"critical_fb","same","kettle","B",2,"kettle","kettle-B","kettle","B",1638565306580,1638565308437,1857,"Y","N","male",60,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2081.125,7.52671756135271,"mixed"
"2178","F4KDA6J","3ZOTGHDK5J85MN8G21P3UYYUPQ5SOL","35O6H0UNLSDOTQMEJQFO47BSVEY5JT","robot",46,"critical_lr","same","crab","L",2,"crab","crab-L","crab","L",1638565332800,1638565333870,1070,"Y","N","male",60,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2081.125,6.97541392745595,"mixed"
"2179","F4KDA6J","3ZOTGHDK5J85MN8G21P3UYYUPQ5SOL","35O6H0UNLSDOTQMEJQFO47BSVEY5JT","robot",50,"critical_lr","different","shoe","L",2,"shoe","shoe-L","shoe","L",1638565369521,1638565372486,2965,"Y","N","male",60,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2081.125,7.99463231143183,"mixed"
"2180","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",3,"critical_lr","different","frog","L",2,"frog","frog-L","frog","L",1639505848385,1639505848900,515,"Y","N","female",49,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,6.24416690066374,"egocentric"
"2181","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",7,"critical_fb","different","lemon","B",2,"lemon","lemon-B","lemon","B",1639505864315,1639505870107,5792,"Y","N","female",49,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,8.66423293406555,"egocentric"
"2182","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",11,"critical_fb","same","stapler","B",2,"stapler","stapler-B","stapler","B",1639505884835,1639505888073,3238,"Y","N","female",49,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,8.08271113423758,"egocentric"
"2183","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",14,"critical_lr","different","kettle","R",2,"kettle","kettle-R","kettle","R",1639505898506,1639505899689,1183,"Y","N","female",49,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,7.07580886397839,"egocentric"
"2184","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",17,"critical_lr","same","cheese","R",2,"cheese","cheese-R","cheese","R",1639505911004,1639505911763,759,"Y","N","female",49,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,6.63200177739563,"egocentric"
"2185","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",21,"critical_fb","different","cap","F",2,"cap","cap-F","cap","F",1639505927014,1639505928513,1499,"Y","N","female",49,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,7.3125534981026,"egocentric"
"2186","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",23,"critical_lr","different","mushroom","R",2,"mushroom","mushroom-R","mushroom","R",1639505935984,1639505936722,738,"Y","N","female",49,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,6.60394382460047,"egocentric"
"2187","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",28,"critical_fb","different","crab","B",2,"crab","crab-B","crab","B",1639505953545,1639505954557,1012,"Y","N","female",49,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,6.91968384984741,"egocentric"
"2188","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",30,"critical_fb","same","vase","F",2,"vase","vase-F","vase","F",1639505961449,1639505962114,665,"Y","N","female",49,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,6.49978704065585,"egocentric"
"2189","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",33,"critical_fb","same","potato","B",2,"potato","potato-B","potato","B",1639505972110,1639505973308,1198,"Y","N","female",49,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,7.08840877867539,"egocentric"
"2190","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",38,"critical_fb","different","shoe","F",2,"shoe","shoe-F","shoe","F",1639505993409,1639505994146,737,"Y","N","female",49,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,6.60258789218934,"egocentric"
"2191","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",40,"critical_lr","same","glove","R",2,"glove","glove-R","glove","R",1639506002220,1639506002820,600,"Y","N","female",49,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,6.39692965521615,"egocentric"
"2192","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",42,"critical_lr","same","plant","L",2,"plant","plant-L","plant","L",1639506009358,1639506010679,1321,"Y","N","female",49,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,7.18614430452233,"egocentric"
"2193","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",46,"critical_lr","different","key","L",2,"key","key-L","key","L",1639506024151,1639506025076,925,"Y","N","female",49,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,6.82979373751242,"egocentric"
"2194","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",48,"critical_fb","same","clock","F",2,"clock","clock-F","clock","F",1639506032351,1639506032734,383,"Y","N","female",49,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,5.94803498918065,"egocentric"
"2195","NNZDA75","32ZKVD547GKHJCYS8HJGG6QJRJA3B4","32L724R85LHWRPKRLN32QC1998IIP6","robot",50,"critical_lr","same","coconut","L",2,"coconut","coconut-L","coconut","L",1639506040811,1639506041509,698,"Y","N","female",49,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.9375,6.54821910276237,"egocentric"
"2196","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",3,"critical_fb","same","mushroom","B",2,"mushroom","mushroom-B","mushroom","B",1638829940210,1638829942487,2277,"Y","N","male",30,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,7.73061406606374,"egocentric"
"2197","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",5,"critical_lr","same","shoe","R",2,"shoe","shoe-R","shoe","R",1638829950920,1638829951738,818,"Y","N","male",30,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.70686233660275,"egocentric"
"2198","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",8,"critical_lr","same","crab","R",2,"crab","crab-R","crab","R",1638829960599,1638829961054,455,"Y","N","male",30,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.12029741895095,"egocentric"
"2199","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",12,"critical_lr","different","lemon","R",2,"lemon","lemon-R","lemon","R",1638829973359,1638829974104,745,"Y","N","male",30,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.61338421837956,"egocentric"
"2200","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",14,"critical_lr","different","vase","R",2,"vase","vase-R","vase","R",1638829981039,1638829983071,2032,"Y","N","male",30,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,7.61677580869837,"egocentric"
"2201","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",17,"critical_lr","same","stapler","L",2,"stapler","stapler-L","stapler","L",1638829998979,1638829999355,376,"Y","N","male",30,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,5.92958914338989,"egocentric"
"2202","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",20,"critical_fb","different","key","B",2,"key","key-B","key","B",1638830008169,1638830008672,503,"Y","N","male",30,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.22059017009974,"egocentric"
"2203","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",22,"critical_lr","same","cap","L",2,"cap","cap-L","cap","L",1638830015160,1638830015772,612,"Y","N","male",30,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.41673228251233,"egocentric"
"2204","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",26,"critical_fb","different","cheese","B",2,"cheese","cheese-B","cheese","B",1638830030229,1638830030757,528,"Y","N","male",30,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.26909628370626,"egocentric"
"2205","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",28,"critical_fb","different","coconut","F",2,"coconut","coconut-F","coconut","F",1638830037770,1638830038807,1037,"Y","N","male",30,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.94408720822953,"egocentric"
"2206","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",35,"critical_fb","different","frog","F",2,"frog","frog-F","frog","F",1638830066450,1638830067508,1058,"Y","N","male",30,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.96413561241824,"egocentric"
"2207","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",38,"critical_fb","same","kettle","F",2,"kettle","kettle-F","kettle","F",1638830077330,1638830077975,645,"Y","N","male",30,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.46925031679577,"egocentric"
"2208","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",41,"critical_lr","different","potato","L",2,"potato","potato-L","potato","L",1638830088510,1638830089142,632,"Y","N","male",30,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.44888939414686,"egocentric"
"2209","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",43,"critical_fb","same","plant","F",2,"plant","plant-F","plant","F",1638830095939,1638830097193,1254,"Y","N","male",30,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,7.13409372119287,"egocentric"
"2210","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",47,"critical_fb","same","glove","B",2,"glove","glove-B","glove","B",1638830110739,1638830111460,721,"Y","N","male",30,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.58063913728495,"egocentric"
"2211","BXT9A96","352YTHGROWACSLKI8NYVCMLNZ3J4HR","39O6Z4JLX2U6M46I6LC2ZED6J36XVD","robot",50,"critical_lr","different","clock","L",2,"clock","clock-L","clock","L",1638830121349,1638830122194,845,"Y","N","male",30,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,908.625,6.73933662735717,"egocentric"
"2212","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",3,"critical_lr","different","coconut","R",2,"coconut","coconut-R","coconut","R",1639428452097,1639428456153,4056,"Y","N","female",55,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,8.30795254527102,"egocentric"
"2213","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",5,"critical_lr","different","key","L",2,"key","key-L","key","L",1639428462739,1639428463512,773,"Y","N","female",55,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,6.65027904858742,"egocentric"
"2214","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",7,"critical_lr","different","frog","R",2,"frog","frog-R","frog","R",1639428469777,1639428471803,2026,"Y","N","female",55,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,7.61381868480863,"egocentric"
"2215","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",10,"critical_lr","different","plant","L",2,"plant","plant-L","plant","L",1639428484864,1639428485806,942,"Y","N","female",55,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,6.84800527457636,"egocentric"
"2216","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",15,"critical_fb","same","lemon","F",2,"lemon","lemon-F","lemon","F",1639428504154,1639428505271,1117,"Y","N","female",55,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,7.0184017990692,"egocentric"
"2217","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",18,"critical_fb","same","shoe","B",2,"shoe","shoe-B","shoe","B",1639428516167,1639428516858,691,"Y","N","female",55,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,6.53813982376767,"egocentric"
"2218","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",22,"critical_fb","different","stapler","F",2,"stapler","stapler-F","stapler","F",1639428532685,1639428533176,491,"Y","N","female",55,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,6.19644412779452,"egocentric"
"2219","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",24,"critical_fb","different","vase","B",2,"vase","vase-B","vase","B",1639428539732,1639428540720,988,"Y","N","female",55,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,6.89568269774787,"egocentric"
"2220","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",27,"critical_lr","same","glove","L",2,"glove","glove-L","glove","L",1639428550251,1639428551109,858,"Y","N","female",55,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,6.75460409948796,"egocentric"
"2221","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",29,"critical_lr","same","mushroom","R",2,"mushroom","mushroom-R","mushroom","R",1639428557339,1639428557935,596,"Y","N","female",55,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,6.39024066706535,"egocentric"
"2222","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",32,"critical_fb","same","clock","B",2,"clock","clock-B","clock","B",1639428569730,1639428570907,1177,"Y","N","female",55,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,7.07072410726028,"egocentric"
"2223","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",34,"critical_fb","different","crab","B",2,"crab","crab-B","crab","B",1639428578620,1639428579480,860,"Y","N","female",55,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,6.75693238924755,"egocentric"
"2224","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",36,"critical_fb","different","potato","F",2,"potato","potato-F","potato","F",1639428587079,1639428588290,1211,"Y","N","female",55,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,7.09920174355309,"egocentric"
"2225","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",40,"critical_lr","same","kettle","L",2,"kettle","kettle-L","kettle","L",1639428603418,1639428604273,855,"Y","N","female",55,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,6.75110146893676,"egocentric"
"2226","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",43,"critical_lr","same","cheese","R",2,"cheese","cheese-R","cheese","R",1639428614587,1639428615779,1192,"Y","N","female",55,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,7.0833878476253,"egocentric"
"2227","I9RSA98","3QRYMNZ7FZEOJ2LJQMUGPEUB235TNW","3HXK2V1N4KCM3RDQT1SN9NG0JK1G2Q","robot",47,"critical_fb","same","cap","F",2,"cap","cap-F","cap","F",1639428630209,1639428631597,1388,"Y","N","female",55,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1201.3125,7.23561914106675,"egocentric"
"2228","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",4,"critical_lr","different","cheese","L",2,"cheese","cheese-L","cheese","L",1639169556740,1639169558078,1338,"Y","N","female",31,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,7.19893124068817,"egocentric"
"2229","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",7,"critical_fb","same","shoe","B",2,"shoe","shoe-B","shoe","B",1639169568816,1639169570848,2032,"Y","N","female",31,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,7.61677580869837,"egocentric"
"2230","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",11,"critical_lr","different","kettle","R",2,"kettle","kettle-R","kettle","R",1639169584555,1639169585227,672,"Y","N","female",31,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,6.51025834052315,"egocentric"
"2231","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",15,"critical_lr","different","coconut","L",2,"coconut","coconut-L","coconut","L",1639169605715,1639169610610,4895,"Y","N","female",31,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,8.49596955496461,"egocentric"
"2232","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",17,"critical_fb","different","stapler","B",2,"stapler","stapler-B","stapler","B",1639169617225,1639169620514,3289,"Y","N","female",31,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,8.09833884618906,"egocentric"
"2233","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",21,"critical_lr","same","glove","R",2,"glove","glove-R","glove","R",1639169637125,1639169638444,1319,"Y","N","female",31,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,7.18462915271731,"egocentric"
"2234","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",23,"critical_fb","same","cap","F",2,"cap","cap-F","cap","F",1639169648535,1639169651411,2876,"Y","N","female",31,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,7.96415571884094,"egocentric"
"2235","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",26,"critical_fb","different","crab","F",2,"crab","crab-F","crab","F",1639169664945,1639169667828,2883,"Y","N","female",31,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,7.9665866976384,"egocentric"
"2236","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",29,"critical_lr","different","mushroom","R",2,"mushroom","mushroom-R","mushroom","R",1639169679775,1639169680776,1001,"Y","N","female",31,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,6.90875477931522,"egocentric"
"2237","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",31,"critical_lr","same","frog","R",2,"frog","frog-R","frog","R",1639169687414,1639169689810,2396,"Y","N","female",31,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,7.78155595923534,"egocentric"
"2238","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",33,"critical_fb","same","lemon","B",2,"lemon","lemon-B","lemon","B",1639169698244,1639169701045,2801,"Y","N","female",31,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,7.93773177526011,"egocentric"
"2239","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",38,"critical_lr","same","plant","L",2,"plant","plant-L","plant","L",1639169719504,1639169720594,1090,"Y","N","female",31,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,6.99393297522319,"egocentric"
"2240","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",41,"critical_lr","same","key","L",2,"key","key-L","key","L",1639169732426,1639169733459,1033,"Y","N","female",31,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,6.94022246911964,"egocentric"
"2241","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",44,"critical_fb","different","vase","F",2,"vase","vase-F","vase","F",1639169746155,1639169747735,1580,"Y","N","female",31,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,7.36518012602101,"egocentric"
"2242","Y1AHACG","3C2NJ6JBKBEUZ3R677AKORLL2HN2NQ","3PUOXASB570XUSTU42VR4H4K0E9Z9Q","robot",47,"critical_fb","different","potato","B",2,"potato","potato-B","potato","B",1639169759744,1639169761090,1346,"Y","N","female",31,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1986.0625,7.20489251020467,"egocentric"
