"scenario","obs_per_trial","n_subj","method","class_true","run","class_pred","RI","RIc","adj.RI","adj.RIc","NMI","NMIc","warnings"
"sc3","8","400","BBMEM","4","2","0","0.842706766917293","0.959097744360902","0.64608894001952","0.898845598115173","0.576535763707365","0.871189504307774","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","400","LCA","4","3","5","0.919160401002506","0.968233082706767","0.937325169209248","0.920817403354692","0.783709789530215","0.902663517844256","none"
"sc3","8","400","GLM","4","3","5","0.721102756892231","0.734636591478697","0.383550060418043","0.37896221789876","0.459263983153224","0.455869135662118","none"
"sc3","8","400","LMEM","4","3","3","0.807681704260652","0.975563909774436","0.600362617565364","0.94000074840015","0.573166116479497","0.912488741659952","none"
"sc3","8","400","BMEM","4","3","3","0.820914786967418","0.98312030075188","0.622268448943971","0.958402942969514","0.597343791471329","0.93501844828863","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","400","BBMEM","4","3","0","0.867606516290727","0.978057644110276","0.673270332414337","0.945802160512905","0.644211337992849","0.918825890866769","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","400","LCA","4","4","5","0.936040100250627","0.970977443609023","0.858131576930067","0.926263775059596","0.794433243687238","0.909730973512205","none"
"sc3","8","400","GLM","4","4","6","0.746854636591479","0.773220551378446","0.504305541758904","0.430006360509704","0.49078387821733","0.532985474796703","none"
"sc3","8","400","LMEM","4","4","3","0.820501253132832","0.963834586466165","0.613776082537365","0.908431177645054","0.612726382233069","0.882898180375548","none"
"sc3","8","400","BMEM","4","4","3","0.842005012531328","0.975864661654135","0.65377059273065","0.938801023904899","0.64888932872151","0.922913004207961","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","400","BBMEM","4","4","0","0.929924812030075","0.978170426065163","0.823717960656598","0.94460702890626","0.758022483063011","0.928374301346719","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","400","LCA","4","5","5","0.930125313283208","0.981553884711779","0.944422481998164","0.952246153011569","0.804112909677216","0.935070714888615","none"
"sc3","8","400","GLM","4","5","6","0.747406015037594","0.74171679197995","0.561357283673943","0.413409637116647","0.508296799793883","0.454913857396429","none"
"sc3","8","400","LMEM","4","5","3","0.872205513784461","0.966892230576441","0.709104692994381","0.914143464534505","0.707797125399861","0.891903981415484","none"
"sc3","8","400","BMEM","4","5","3","0.88218045112782","0.981553884711779","0.730887526187933","0.952303731405417","0.729825622706995","0.934323569868483","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","400","BBMEM","4","5","0","0.922907268170426","0.978922305764411","0.820801661596388","0.945457080024228","0.754737317801308","0.924407999738733","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc4","2","100","LCA","4","1","4","0.899191919191919","0.899191919191919","0.727470966315431","0.727470966315431","0.741242662826144","0.741242662826144","none"
"sc4","2","100","GLM","4","1","5","0.804040404040404","0.822222222222222","0.562825491137122","0.529477134165771","0.450819144029134","0.590438552446779","none"
"sc4","2","100","LMEM","4","1","5","0.815555555555556","0.822222222222222","0.6626656787528","0.529477134165771","0.562927633290561","0.590438552446779","none"
"sc4","2","100","BMEM","4","1","5","0.84020202020202","0.84040404040404","0.70223501093983","0.589245360589109","0.618293898417028","0.669020528503291","none"
"sc4","2","100","BBMEM","4","1","0","0.907070707070707","0.908686868686869","0.973637182756539","0.753208760416159","0.70864855889924","0.743138052359106","none"
"sc4","2","100","LCA","4","2","4","0.933737373737374","0.933737373737374","0.82031081050272","0.82031081050272","0.818063080795665","0.818063080795665","none"
"sc4","2","100","GLM","4","2","6","0.856363636363636","0.879191919191919","0.773898858075041","0.676392280642375","0.602414227046884","0.707433071522766","none"
"sc4","2","100","LMEM","4","2","6","0.84","0.831919191919192","0.676423075820964","0.560723960703226","0.580767735974551","0.643324676589271","none"
"sc4","2","100","BMEM","4","2","5","0.863838383838384","0.925656565656566","0.679403213954826","0.80239079368475","0.638465933162296","0.843063954304046","none"
"sc4","2","100","BBMEM","4","2","0","0.926464646464646","0.942020202020202","0.849681342026225","0.842904234226563","0.762873634525961","0.837183989768625","none"
"sc4","2","100","LCA","4","3","4","0.804242424242424","0.804242424242424","0.476078563475154","0.476078563475154","0.589392446158835","0.589392446158835","none"
"sc4","2","100","GLM","4","3","5","0.847474747474747","0.862424242424242","0.605513258989001","0.638223989357124","0.579157897601379","0.66489790826329","none"
"sc4","2","100","LMEM","4","3","5","0.860808080808081","0.746060606060606","0.643747103031071","0.378041371346731","0.599796284027231","0.479661276666325","none"
"sc4","2","100","BMEM","4","3","6","0.853737373737374","0.804242424242424","0.7495528461955","0.476078563475154","0.59123545877378","0.589392446158835","none"
"sc4","2","100","BBMEM","4","3","0","0.861010101010101","0.897171717171717","0.760560770205994","0.725097874998009","0.57472776259152","0.727145052843794","none"
"sc4","2","100","LCA","4","4","4","0.912121212121212","0.912121212121212","0.773169475295409","0.773169475295409","0.778367063593447","0.778367063593447","none"
"sc4","2","100","GLM","4","4","6","0.819393939393939","0.747474747474747","0.640875880313945","0.402244835105555","0.545021258864807","0.517810795482475","none"
"sc4","2","100","LMEM","4","4","6","0.781414141414141","0.761818181818182","0.485935488607077","0.41003959251432","0.533589271598944","0.537957192012483","none"
"sc4","2","100","BMEM","4","4","5","0.857171717171717","0.767070707070707","0.727032359656031","0.404438047093988","0.634266283532209","0.533197315721394","none"
"sc4","2","100","BBMEM","4","4","0","0.88989898989899","0.899393939393939","0.83338242621615","0.73722428857295","0.713761346672025","0.741514913290711","none"
"sc4","2","100","LCA","4","5","4","0.932121212121212","0.932121212121212","0.817256835233831","0.817256835233831","0.833740599889533","0.833740599889533","none"
"sc4","2","100","GLM","4","5","5","0.868282828282828","0.812727272727273","0.703793209340828","0.514538198463966","0.611907152515671","0.570907420114968","none"
"sc4","2","100","LMEM","4","5","4","0.824444444444444","0.824444444444444","0.549483737300805","0.549483737300805","0.620035100529731","0.620035100529731","none"
"sc4","2","100","BMEM","4","5","6","0.835353535353535","0.856565656565657","0.657837155891918","0.6250756089521","0.5752378505451","0.67382039934926","none"
"sc4","2","100","BBMEM","4","5","0","0.905656565656566","0.905656565656566","0.746079174219355","0.746079174219355","0.738840891946914","0.738840891946914","none"
"sc4","2","200","LCA","4","1","5","0.834824120603015","0.783165829145729","0.567496522417276","0.42080500970666","0.582604720412845","0.531252776176051","none"
"sc4","2","200","GLM","4","1","5","0.77391959798995","0.829849246231156","0.346142752012662","0.551911217222052","0.394514540250645","0.60493236083815","none"
"sc4","2","200","LMEM","4","1","6","0.821909547738694","0.810653266331658","0.576449306587499","0.506520138667056","0.534497661507306","0.596284873399163","none"
"sc4","2","200","BMEM","4","1","5","0.838090452261307","0.781608040201005","0.578820650546511","0.41707445428857","0.587925877651969","0.529537339566042","none"
"sc4","2","200","BBMEM","4","1","0","0.846582914572864","0.881658291457286","0.651113289437954","0.687915531601159","0.553330929865368","0.658039372827389","none"
"sc4","2","200","LCA","4","2","5","0.87964824120603","0.916683417085427","0.670729066192807","0.776862965516089","0.663943848957902","0.776280529410909","none"
"sc4","2","200","GLM","4","2","6","0.835829145728643","0.86427135678392","0.558736119297705","0.646361437310852","0.579133774149352","0.688637881634449","none"
"sc4","2","200","LMEM","4","2","5","0.818492462311558","0.772361809045226","0.578729292883616","0.427331326628747","0.612906391541768","0.502821684551301","none"
"sc4","2","200","BMEM","4","2","6","0.842060301507538","0.780653266331658","0.570187561162801","0.411794301798986","0.587912139564937","0.546477051549597","none"
"sc4","2","200","BBMEM","4","2","0","0.86713567839196","0.898090452261307","0.793596112445309","0.729480137497439","0.601512620449179","0.710125623477836","none"
"sc4","2","200","LCA","4","3","4","0.873869346733668","0.87929648241206","0.662616256018638","0.676781268922829","0.673166087756301","0.693499571386806","none"
"sc4","2","200","GLM","4","3","6","0.867638190954774","0.828793969849246","0.776193277386654","0.540324917974271","0.592533937170832","0.529076872732497","none"
"sc4","2","200","LMEM","4","3","5","0.828040201005025","0.758090452261307","0.604525471805234","0.391900640546187","0.562178383668187","0.506652141061543","none"
"sc4","2","200","BMEM","4","3","5","0.846130653266332","0.840603015075377","0.685804015820561","0.579865217528646","0.591547882800977","0.614074559585861","none"
"sc4","2","200","BBMEM","4","3","0","0.874070351758794","0.874070351758794","0.66241885144048","0.66241885144048","0.660627681192716","0.660627681192716","none"
"sc4","2","200","LCA","4","4","5","0.881306532663317","0.89356783919598","0.808431591598072","0.714218464369413","0.671370372052699","0.725325290042021","none"
"sc4","2","200","GLM","4","4","6","0.836482412060301","0.853517587939698","0.694236575020711","0.613019329680647","0.559778169438921","0.65632543161534","none"
"sc4","2","200","LMEM","4","4","6","0.818844221105528","0.81748743718593","0.618580308662768","0.529631660423901","0.575354595482604","0.615172232832871","none"
"sc4","2","200","BMEM","4","4","6","0.841809045226131","0.799195979899497","0.575022882291964","0.461113174921011","0.576346583033685","0.576652954739344","none"
"sc4","2","200","BBMEM","4","4","0","0.868793969849246","0.890653266331658","0.700925018289085","0.708020137105875","0.592771640205952","0.680514791306794","none"
"sc4","2","200","LCA","4","5","4","0.929346733668342","0.929346733668342","0.811667549182647","0.811667549182647","0.798671937202632","0.798671937202632","none"
"sc4","2","200","GLM","4","5","6","0.86391959798995","0.821557788944724","0.703418975245601","0.533712738768251","0.586440066196586","0.601263697428481","none"
"sc4","2","200","LMEM","4","5","5","0.82713567839196","0.821557788944724","0.640658120456209","0.533712738768251","0.580295203277971","0.601263697428481","none"
"sc4","2","200","BMEM","4","5","4","0.881457286432161","0.881457286432161","0.696120351206033","0.696120351206033","0.711485931684558","0.711485931684558","none"
"sc4","2","200","BBMEM","4","5","0","0.855326633165829","0.946180904522613","0.675359904148592","0.857122109771118","0.577782414388423","0.83701890741505","none"
"sc4","2","400","LCA","4","1","6","0.863007518796992","0.906365914786967","0.682988094996259","0.752712987310229","0.602667227593849","0.731880303453036","none"
"sc4","2","400","GLM","4","1","6","0.824736842105263","0.816466165413534","0.581578392677098","0.521868081331042","0.548486898605593","0.599855909653091","none"
"sc4","2","400","LMEM","4","1","6","0.816954887218045","0.818320802005013","0.590795935114507","0.526714863484424","0.540315946947502","0.609493876583274","none"
"sc4","2","400","BMEM","4","1","5","0.823621553884712","0.805413533834586","0.537997980241314","0.497987990019995","0.555984723754848","0.582757589055485","none"
"sc4","2","400","BBMEM","4","1","0","0.877832080200501","0.90187969924812","0.815551270377214","0.739295856079356","0.612943155363396","0.714856192340044","none"
"sc4","2","400","LCA","4","2","6","0.846967418546366","0.912255639097744","0.642804148327173","0.766280654829404","0.568235211535361","0.751666729992835","none"
"sc4","2","400","GLM","4","2","6","0.847844611528822","0.86906015037594","0.822384774308005","0.654619420955347","0.558727653873617","0.662337725889029","none"
"sc4","2","400","LMEM","4","2","4","0.849097744360902","0.849097744360902","0.608354666478678","0.608354666478678","0.640505146852032","0.640505146852032","none"
"sc4","2","400","BMEM","4","2","5","0.827380952380952","0.825889724310777","0.639052579693512","0.560864405207276","0.568278874907064","0.616118378864197","none"
"sc4","2","400","BBMEM","4","2","0","0.878057644110276","0.910200501253133","0.769702861693497","0.760798522205544","0.620761894544","0.729360168679897","none"
"sc4","2","400","LCA","4","3","6","0.887869674185464","0.906979949874687","0.760986685362044","0.751401556165487","0.648490481724599","0.731678607799463","none"
"sc4","2","400","GLM","4","3","5","0.852907268170426","0.838558897243108","0.650829791950369","0.581907895271946","0.62856298039939","0.615136405115082","none"
"sc4","2","400","LMEM","4","3","4","0.847894736842105","0.847894736842105","0.608448447315444","0.608448447315444","0.642699559962639","0.642699559962639","none"
"sc4","2","400","BMEM","4","3","4","0.836102756892231","0.836102756892231","0.581053683678139","0.581053683678139","0.606943579236316","0.606943579236316","none"
"sc4","2","400","BBMEM","4","3","0","0.89016290726817","0.925","0.770120666739492","0.799795856772776","0.644684842085417","0.761220565305252","none"
"sc4","2","400","LCA","4","4","6","0.869724310776942","0.939498746867168","0.76837679460356","0.838115630890519","0.632163525950895","0.823121801420016","none"
"sc4","2","400","GLM","4","4","6","0.877606516290727","0.818421052631579","0.790167871048371","0.530869833376232","0.613031798086522","0.5958092500042","none"
"sc4","2","400","LMEM","4","4","5","0.806992481203007","0.818421052631579","0.552439789214295","0.530869833376232","0.574193754170606","0.5958092500042","none"
"sc4","2","400","BMEM","4","4","6","0.835989974937343","0.818421052631579","0.611885752667248","0.530869833376232","0.582515465266691","0.5958092500042","none"
"sc4","2","400","BBMEM","4","4","0","0.873320802005012","0.914298245614035","0.794647998268668","0.770628253753817","0.60626291601898","0.738572698070868","none"
"sc4","2","400","LCA","4","5","6","0.856115288220551","0.907067669172932","0.771511607753244","0.754175690543846","0.590074857996494","0.74532592857271","none"
"sc4","2","400","GLM","4","5","6","0.84781954887218","0.793634085213033","0.662393047395682","0.464540370230356","0.552309618680405","0.540715612657682","none"
"sc4","2","400","LMEM","4","5","5","0.795927318295739","0.793634085213033","0.518711201229974","0.464540370230356","0.540085204818503","0.540715612657682","none"
"sc4","2","400","BMEM","4","5","3","0.734987468671679","0.776992481203008","0.404429231661576","0.408040262469928","0.361055762009625","0.522252497359595","none"
"sc4","2","400","BBMEM","4","5","0","0.891704260651629","0.922781954887218","0.796628080446054","0.796873267961074","0.664122730501785","0.748660046636555","none"
"sc4","4","100","LCA","4","1","4","0.96969696969697","0.962424242424242","0.918145829405987","0.898838605218728","0.907694668620226","0.887063375200241","none"
"sc4","4","100","GLM","4","1","6","0.938787878787879","0.99010101010101","0.861343890494353","0.97320878853356","0.785826075295654","0.968808045942005","none"
"sc4","4","100","LMEM","4","1","6","0.869292929292929","0.846464646464646","0.650649527985627","0.601675546203201","0.689076915555912","0.694161958590657","none"
"sc4","4","100","BMEM","4","1","4","0.969292929292929","0.969292929292929","0.917284595300261","0.917284595300261","0.906029503151457","0.906029503151457","none"
"sc4","4","100","BBMEM","4","1","0","0.938787878787879","0.99010101010101","0.862048037010143","0.973298119804528","0.786553064203344","0.968504067015819","none"
"sc4","4","100","LCA","4","2","4","0.99030303030303","0.99030303030303","0.973718773622409","0.973718773622409","0.969363933101265","0.969363933101265","none"
"sc4","4","100","GLM","4","2","6","0.944444444444444","0.99030303030303","0.863114315171956","0.973718773622409","0.798510236749579","0.969363933101265","none"
"sc4","4","100","LMEM","4","2","5","0.924848484848485","0.934545454545455","0.883604543890493","0.823196862653793","0.80891090214755","0.848700783275921","none"
"sc4","4","100","BMEM","4","2","4","1","1","1","1","1","1","none"
"sc4","4","100","BBMEM","4","2","0","0.968686868686869","0.99030303030303","0.9475111599296","0.973718773622409","0.881673225484702","0.969363933101265","none"
"sc4","4","100","LCA","4","3","4","0.99010101010101","0.99010101010101","0.973088101268182","0.973088101268182","0.969138443427225","0.969138443427225","none"
"sc4","4","100","GLM","4","3","6","0.906464646464646","0.942020202020202","0.930398969214486","0.842550795696732","0.7107818216684","0.827853629375604","none"
"sc4","4","100","LMEM","4","3","5","0.902222222222222","0.850707070707071","0.810751120519039","0.612903369176143","0.703849778246209","0.672557322860987","none"
"sc4","4","100","BMEM","4","3","5","0.947070707070707","0.97030303030303","0.879479902102414","0.919264303804547","0.832449091966184","0.908259209434351","none"
"sc4","4","100","BBMEM","4","3","0","0.99010101010101","0.99010101010101","0.973088101268182","0.973088101268182","0.969138443427225","0.969138443427225","none"
"sc4","4","100","LCA","4","4","4","0.992121212121212","0.992121212121212","0.979519818514084","0.979519818514084","0.970309486687311","0.970309486687311","none"
"sc4","4","100","GLM","4","4","6","0.924242424242424","0.992121212121212","0.802478003232178","0.979519818514084","0.788832605945651","0.970309486687311","none"
"sc4","4","100","LMEM","4","4","5","0.911313131313131","0.932323232323232","0.900895172032298","0.823008877893897","0.776651136270538","0.845533915920721","none"
"sc4","4","100","BMEM","4","4","4","0.992121212121212","0.992121212121212","0.979519818514084","0.979519818514084","0.970309486687311","0.970309486687311","none"
"sc4","4","100","BBMEM","4","4","0","0.960808080808081","0.992121212121212","0.902991024725814","0.979519818514084","0.876713284338816","0.970309486687311","none"
"sc4","4","100","LCA","4","5","4","1","0.98020202020202","1","0.94649216486899","1","0.938978627368948","none"
"sc4","4","100","GLM","4","5","5","0.960606060606061","0.98020202020202","0.974127840194287","0.94649216486899","0.846985516070172","0.938978627368948","none"
"sc4","4","100","LMEM","4","5","5","0.909090909090909","0.909090909090909","0.768105480259281","0.756470345139738","0.740805813665026","0.790390647362917","none"
"sc4","4","100","BMEM","4","5","4","0.98020202020202","0.98020202020202","0.94649216486899","0.94649216486899","0.938978627368948","0.938978627368948","none"
"sc4","4","100","BBMEM","4","5","0","0.970909090909091","0.989090909090909","0.892670581199042","0.970516090846178","0.878994999159833","0.968762718067818","none"
"sc4","4","200","LCA","4","1","5","0.946532663316583","0.985226130653266","0.986253268302731","0.960576592236752","0.817453199892733","0.951512594024276","none"
"sc4","4","200","GLM","4","1","6","0.937939698492462","0.938592964824121","0.920198019444813","0.835475967853155","0.760242393841491","0.821368527121437","none"
"sc4","4","200","LMEM","4","1","6","0.866834170854271","0.869447236180904","0.769561242336706","0.652743806991859","0.633191369169135","0.704320576343052","none"
"sc4","4","200","BMEM","4","1","4","0.965527638190955","0.965527638190955","0.908722238241925","0.908722238241925","0.89353891928229","0.89353891928229","none"
"sc4","4","200","BBMEM","4","1","0","0.951105527638191","0.985326633165829","0.921652634468833","0.960829014658272","0.805226515880508","0.951369692775926","none"
"sc4","4","200","LCA","4","2","4","0.980402010050251","0.980402010050251","0.947534269532161","0.947534269532161","0.938505478718463","0.938505478718463","none"
"sc4","4","200","GLM","4","2","6","0.942311557788945","0.947035175879397","0.896875914453682","0.858265431776327","0.773634370901452","0.832150325878114","none"
"sc4","4","200","LMEM","4","2","5","0.89748743718593","0.90105527638191","0.811562028989898","0.736909849804732","0.714816728586236","0.757115034018763","none"
"sc4","4","200","BMEM","4","2","4","0.958341708542714","0.958341708542714","0.888574516227078","0.888574516227078","0.87561426772419","0.87561426772419","none"
"sc4","4","200","BBMEM","4","2","0","0.966984924623116","0.966984924623116","0.911597512724554","0.911597512724554","0.89794764246851","0.89794764246851","none"
"sc4","4","200","LCA","4","3","4","0.966683417085427","0.966683417085427","0.910461908161065","0.910461908161065","0.891497964072304","0.891497964072304","none"
"sc4","4","200","GLM","4","3","6","0.939145728643216","0.970653266331658","0.971809936643187","0.921190118720845","0.763934366251331","0.904980549968853","none"
"sc4","4","200","LMEM","4","3","5","0.920050251256281","0.932462311557789","0.854481423928643","0.820006496983721","0.752602357879144","0.813433959501257","none"
"sc4","4","200","BMEM","4","3","4","0.946582914572864","0.946582914572864","0.857028411048783","0.857028411048783","0.844874609449941","0.844874609449941","none"
"sc4","4","200","BBMEM","4","3","0","0.95894472361809","0.980402010050251","0.972798206117248","0.947326933140578","0.814101645387892","0.933939487571188","none"
"sc4","4","200","LCA","4","4","4","0.979798994974874","0.979798994974874","0.945846531596868","0.945846531596868","0.94037675310441","0.94037675310441","none"
"sc4","4","200","GLM","4","4","6","0.919748743718593","0.961909547738693","0.813494307102484","0.897737036866747","0.750898418825388","0.883078893737931","none"
"sc4","4","200","LMEM","4","4","5","0.892914572864322","0.897336683417085","0.772954988852282","0.726992164746241","0.749506866182116","0.791175447459585","none"
"sc4","4","200","BMEM","4","4","4","0.994874371859297","0.994874371859297","0.986265160781186","0.986265160781186","0.981990361125445","0.981990361125445","none"
"sc4","4","200","BBMEM","4","4","0","0.944623115577889","0.979798994974874","0.986563724939243","0.945846531596868","0.802470036513939","0.94037675310441","none"
"sc4","4","200","LCA","4","5","4","0.985376884422111","0.985376884422111","0.961090913781996","0.961090913781996","0.946748439688839","0.946748439688839","none"
"sc4","4","200","GLM","4","5","6","0.938291457286432","0.980804020100502","0.973669906022929","0.948879199068627","0.797182779028476","0.928807757576335","none"
"sc4","4","200","LMEM","4","5","4","0.924422110552764","0.924422110552764","0.799130333457902","0.799130333457902","0.80971612514675","0.80971612514675","none"
"sc4","4","200","BMEM","4","5","4","0.970150753768844","0.970150753768844","0.921055865740983","0.921055865740983","0.899931298898567","0.899931298898567","none"
"sc4","4","200","BBMEM","4","5","0","0.957738693467337","0.990050251256281","0.954877819530658","0.973495762786256","0.833914719363304","0.963683564623348","none"
"sc4","4","400","LCA","4","1","6","0.913295739348371","0.982894736842105","0.828077217468657","0.954888950857515","0.742210049898134","0.937430686404788","none"
"sc4","4","400","GLM","4","1","6","0.904273182957393","0.949436090225564","0.780350708337647","0.866057972275015","0.714447128081163","0.846300145324973","none"
"sc4","4","400","LMEM","4","1","5","0.891779448621554","0.896867167919799","0.687869357051587","0.726282233227798","0.715107271731939","0.759277758022747","none"
"sc4","4","400","BMEM","4","1","4","0.958997493734336","0.958997493734336","0.892672850615041","0.892672850615041","0.865151005963569","0.865151005963569","none"
"sc4","4","400","BBMEM","4","1","0","0.947380952380952","0.975187969924812","0.917646978191041","0.934416114957239","0.79702607184831","0.914228301390155","none"
"sc4","4","400","LCA","4","2","6","0.909298245614035","0.975664160401002","0.923178865066364","0.935082730335118","0.726067255678642","0.917405448660759","none"
"sc4","4","400","GLM","4","2","5","0.935187969924812","0.959473684210526","0.913845375883357","0.8917851424776","0.778788055046556","0.863861061032342","none"
"sc4","4","400","LMEM","4","2","5","0.921754385964912","0.90359649122807","0.789664944495995","0.74548044956002","0.754333831896365","0.758019946795779","none"
"sc4","4","400","BMEM","4","2","4","0.975563909774436","0.975563909774436","0.934845805277187","0.934845805277187","0.914709917912204","0.914709917912204","none"
"sc4","4","400","BBMEM","4","2","0","0.930914786967419","0.975538847117794","0.691929422977333","0.934737539135529","0.755720050795103","0.911334796811407","none"
"sc4","4","400","LCA","4","3","6","0.920213032581454","0.990250626566416","0.793281859630054","0.973964220114234","0.750103896851884","0.962037231121253","none"
"sc4","4","400","GLM","4","3","6","0.929072681704261","0.970902255639098","0.930552191011115","0.922304666862342","0.737813706711534","0.896315032401907","none"
"sc4","4","400","LMEM","4","3","5","0.918609022556391","0.918897243107769","0.848404668151589","0.786310728619306","0.749957153759867","0.782286556480987","none"
"sc4","4","400","BMEM","4","3","4","0.990250626566416","0.990250626566416","0.973964220114234","0.973964220114234","0.962037231121253","0.962037231121253","none"
"sc4","4","400","BBMEM","4","3","0","0.947556390977444","0.990250626566416","0.992382209471865","0.973964220114234","0.813324041637173","0.962037231121253","none"
"sc4","4","400","LCA","4","4","6","0.930275689223058","0.997431077694236","0.64571983901652","0.993133104321068","0.775581073235158","0.989698804359285","none"
"sc4","4","400","GLM","4","4","6","0.910288220551378","0.965714285714286","0.91620418629643","0.908282665886697","0.727759595614082","0.894558724755703","none"
"sc4","4","400","LMEM","4","4","5","0.899498746867168","0.906002506265664","0.804774467067174","0.750808529966165","0.733467218976758","0.777701425609599","none"
"sc4","4","400","BMEM","4","4","4","0.997431077694236","0.997431077694236","0.993133104321068","0.993133104321068","0.989698804359285","0.989698804359285","none"
"sc4","4","400","BBMEM","4","4","0","0.929461152882206","0.992468671679198","0.977833000667012","0.979862176632404","0.77868500719434","0.969585528438296","none"
"sc4","4","400","LCA","4","5","6","0.910112781954887","0.982932330827068","0.819701911229767","0.955050103665253","0.721996925534295","0.933843084780249","none"
"sc4","4","400","GLM","4","5","6","0.95516290726817","0.967907268170426","0.951442799172376","0.915247669205775","0.819250479422103","0.885185509358256","none"
"sc4","4","400","LMEM","4","5","5","0.910526315789474","0.902756892230576","0.83425541177889","0.742429222110521","0.745407634068375","0.755468830194969","none"
"sc4","4","400","BMEM","4","5","4","0.987568922305764","0.987568922305764","0.967267524497602","0.967267524497602","0.951313052435167","0.951313052435167","none"
"sc4","4","400","BBMEM","4","5","0","0.955338345864662","0.980075187969925","0.945664401168885","0.947414721377932","0.839088098917805","0.926155916244808","none"
"sc4","8","100","LCA","4","1","4","0.989090909090909","0.989090909090909","0.970516090846178","0.970516090846178","0.968762718067818","0.968762718067818","none"
"sc4","8","100","GLM","4","1","6","0.948888888888889","0.932929292929293","0.971665950524361","0.819732303457862","0.806467137449862","0.81788035133617","none"
"sc4","8","100","LMEM","4","1","5","0.926666666666667","0.951111111111111","0.796648930449985","0.867868407125466","0.784208048199278","0.870790783221274","none"
"sc4","8","100","BMEM","4","1","4","1","1","1","1","1","1","none"
"sc4","8","100","BBMEM","4","1","0","0.952525252525253","0.989090909090909","1","0.970516090846178","0.808177779194049","0.968762718067818","none"
"sc4","8","100","LCA","4","2","4","1","1","1","1","1","1","none"
"sc4","8","100","GLM","4","2","4","0.99030303030303","0.99030303030303","0.973704021049179","0.973704021049179","0.969653124229283","0.969653124229283","none"
"sc4","8","100","LMEM","4","2","3","0.868686868686869","0.981010101010101","0.694938626487121","0.948590282115937","0.724539917561662","0.948469730469241","none"
"sc4","8","100","BMEM","4","2","4","1","1","1","1","1","1","none"
"sc4","8","100","BBMEM","4","2","0","0.938383838383838","0.99030303030303","1","0.973704021049179","0.793309778754851","0.969653124229283","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc4","8","100","LCA","4","3","4","1","1","1","1","1","1","none"
"sc4","8","100","GLM","4","3","6","0.953939393939394","0.960808080808081","0.879591340306495","0.893600896664234","0.840082001996753","0.901126659706808","none"
"sc4","8","100","LMEM","4","3","3","0.82020202020202","0.97979797979798","0.591112148967158","0.945247626733493","0.628374252301862","0.947441843314416","none"
"sc4","8","100","BMEM","4","3","4","1","1","1","1","1","1","none"
"sc4","8","100","BBMEM","4","3","0","0.952727272727273","1","0.879348581642448","1","0.828069076662479","1","none"
"sc4","8","100","LCA","4","4","4","1","1","1","1","1","1","none"
"sc4","8","100","GLM","4","4","6","0.934747474747475","1","1","1","0.813429366795874","1","none"
"sc4","8","100","LMEM","4","4","4","0.968686868686869","0.968686868686869","0.918191641291592","0.918191641291592","0.914031068658213","0.914031068658213","none"
"sc4","8","100","BMEM","4","4","4","1","1","1","1","1","1","none"
"sc4","8","100","BBMEM","4","4","0","0.941818181818182","1","1","1","0.823221377274581","1","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc4","8","100","LCA","4","5","4","1","1","1","1","1","1","none"
"sc4","8","100","GLM","4","5","6","0.946060606060606","0.970505050505051","1","0.920284245621149","0.819237089082648","0.918300657132422","none"
"sc4","8","100","LMEM","4","5","2","0.74989898989899","0.925050505050505","0.497312453765887","0.799499964517133","0.501741521396686","0.81904473130629","none"
"sc4","8","100","BMEM","4","5","4","1","1","1","1","1","1","none"
"sc4","8","100","BBMEM","4","5","0","0.937171717171717","1","1","1","0.794293365143599","1","none"
"sc4","8","200","LCA","4","1","4","1","1","1","1","1","1","none"
"sc4","8","200","GLM","4","1","6","0.930854271356784","0.990050251256281","0.791804820432733","0.973460222415487","0.770924176382657","0.964423138041467","none"
